S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
9.9159,3.4484,28.125,2.9755,9.375,4.9501,32.5521,2.9512,30.2083,2.49,0.5208,2.8577,16.9271,1.8067,2.3438,5.1026,8.8542,1.8396,0.0,4.1631,2.6042,3.3186
9.8057,3.4238,0.0,3.975,50.7812,1.6876,0.0,3.9755,0.0,2.5198,0.0,3.0456,49.2188,1.9668,0.0,3.0074,50.7812,1.9438,0.0,3.9219,0.0,4.107
13.3013,3.0525,8.8542,1.7918,36.1979,2.1609,10.9375,1.7979,26.5625,1.4936,22.9167,2.7497,0.0,3.4948,39.0625,2.0229,0.0,3.8301,31.5104,1.4641,9.375,2.3745
14.7135,3.3268,68.2292,0.7177,0.0,3.4419,71.6146,0.7218,18.2292,1.6614,1.0417,3.3218,0.0,4.0635,0.0,3.0674,0.0,4.2013,49.4792,1.2608,48.9583,1.7725
24.8197,2.6911,82.8125,0.9365,34.8958,1.8988,78.9062,0.9508,48.6979,1.6237,0.0,2.7438,35.1562,2.2151,0.5208,2.4187,37.5,2.1163,31.25,1.8082,34.8958,1.6485
16.9071,2.6653,26.8229,1.5664,50.2604,1.5435,33.0729,1.6032,21.3542,1.8624,4.4271,2.3546,49.2188,1.7202,2.3438,2.2147,51.3021,1.4953,11.4583,2.0366,13.2812,1.7794
29.2468,2.561,85.6771,0.9542,27.3438,1.9491,85.6771,0.9593,57.2917,1.4515,23.4375,2.0663,27.8646,2.04,5.4688,2.1774,26.0417,1.9852,69.0104,1.1771,53.3854,1.2779
28.9363,2.5973,90.625,0.7446,31.5104,1.8069,91.1458,0.7592,61.7188,1.2564,20.8333,2.0859,27.3438,2.1023,2.3438,2.2649,26.0417,2.0256,66.6667,1.0858,47.3958,1.4283
30.8093,2.5683,86.7188,0.8497,48.1771,1.3936,83.8542,0.8652,58.5938,1.3048,13.5417,2.1347,43.4896,1.8222,6.25,2.099,44.2708,1.6711,49.2188,1.3216,43.2292,1.4864
31.9411,2.5697,86.7188,0.8041,47.1354,1.4378,85.6771,0.8102,59.1146,1.317,16.1458,2.1113,45.0521,1.787,10.9375,2.0112,46.6146,1.6172,55.7292,1.2721,50.0,1.2727
34.405,2.5512,89.5833,0.6844,44.2708,1.5526,90.8854,0.6841,61.9792,1.2095,21.3542,2.0254,41.9271,1.8461,16.1458,1.9355,41.1458,1.688,64.0625,1.1115,60.6771,1.0803
36.238,2.5143,89.3229,0.6733,46.875,1.4653,88.8021,0.6782,66.1458,1.1178,23.9583,1.9045,43.4896,1.7615,20.8333,1.8796,43.75,1.5642,66.1458,1.0724,63.2812,1.0684
37.4099,2.4862,88.5417,0.6752,50.0,1.3629,87.2396,0.688,68.2292,1.1329,28.3854,1.8169,45.0521,1.645,22.3958,1.8274,48.9583,1.4339,67.4479,1.0622,62.2396,1.0612
39.0224,2.4639,88.5417,0.6528,52.0833,1.2934,87.7604,0.6644,68.4896,1.0962,29.1667,1.7784,46.3542,1.579,26.3021,1.7433,49.2188,1.3906,68.2292,1.0512,66.9271,1.0033
40.2444,2.4574,88.2812,0.618,54.4271,1.2737,88.5417,0.6139,70.0521,1.0657,30.2083,1.7501,45.0521,1.5774,32.5521,1.6862,49.2188,1.3825,72.3958,0.9862,69.7917,0.9213
41.9772,2.4403,90.1042,0.5705,55.9896,1.2592,90.625,0.5715,70.5729,1.036,31.25,1.716,45.8333,1.5599,37.2396,1.6053,50.2604,1.3503,71.3542,0.9712,76.0417,0.8451
43.2993,2.4181,89.0625,0.578,57.5521,1.1953,89.0625,0.5839,72.1354,1.025,33.8542,1.6301,46.3542,1.4932,41.6667,1.5513,55.9896,1.2298,72.3958,0.9748,76.5625,0.831
44.1406,2.408,90.625,0.5414,57.8125,1.1895,89.8438,0.5456,75.0,0.9599,37.2396,1.5774,47.1354,1.4637,42.1875,1.5431,54.6875,1.2035,74.7396,0.911,79.9479,0.7857
46.2039,2.3855,90.3646,0.5392,58.0729,1.1895,90.1042,0.5374,78.125,0.9163,38.8021,1.5207,47.3958,1.4123,46.6146,1.462,56.7708,1.2007,78.125,0.8584,86.1979,0.6965
47.1855,2.3752,90.3646,0.5207,59.8958,1.1352,90.625,0.5275,78.3854,0.8986,42.4479,1.4624,48.1771,1.3756,49.2188,1.4197,58.8542,1.1422,78.9062,0.843,86.4583,0.6827
47.486,2.3707,91.6667,0.4877,63.8021,1.0558,90.625,0.4931,78.3854,0.9151,40.3646,1.5179,49.2188,1.3546,51.3021,1.3601,58.8542,1.1146,74.7396,0.8879,85.9375,0.6849
47.9067,2.3674,91.6667,0.4588,62.5,1.0742,91.4062,0.4467,77.8646,0.8739,40.625,1.4683,48.9583,1.3403,53.9062,1.3508,58.5938,1.1129,76.5625,0.8427,87.7604,0.6396
49.389,2.3548,91.9271,0.4586,64.3229,1.0479,91.4062,0.4563,78.125,0.8669,44.0104,1.4415,50.0,1.3094,56.5104,1.2767,60.1562,1.1084,78.125,0.8114,90.1042,0.592
50.7111,2.339,91.4062,0.4607,64.3229,1.0431,90.625,0.4577,79.1667,0.8286,49.7396,1.3792,51.5625,1.2515,57.0312,1.2641,64.5833,1.0481,78.6458,0.8033,89.5833,0.5741
51.863,2.3253,91.6667,0.452,65.3646,0.9916,90.8854,0.4521,79.6875,0.8396,52.8646,1.3522,51.0417,1.2397,60.1562,1.2022,68.2292,0.9946,79.6875,0.7925,90.1042,0.55
52.2135,2.3238,91.9271,0.4426,65.3646,0.981,90.625,0.4467,79.6875,0.8108,55.4688,1.3172,50.5208,1.2552,61.1979,1.1774,69.5312,0.9524,80.4688,0.7705,90.8854,0.5239
52.4339,2.3205,92.1875,0.4249,66.6667,0.9687,91.6667,0.4218,81.5104,0.7744,53.9062,1.3194,51.5625,1.2151,62.5,1.1512,67.4479,0.9908,81.25,0.7385,90.8854,0.5121
53.4956,2.3082,91.6667,0.4317,67.1875,0.95,91.9271,0.4277,80.4688,0.7701,57.8125,1.2746,52.6042,1.1646,61.9792,1.1331,70.0521,0.9667,81.7708,0.721,91.1458,0.4989
54.6274,2.2918,92.1875,0.4218,70.0521,0.898,92.1875,0.4082,81.25,0.7671,59.1146,1.2611,53.3854,1.1488,66.4062,1.0856,71.3542,0.9218,80.7292,0.7491,91.4062,0.494
55.1082,2.2911,91.9271,0.4103,68.2292,0.9247,91.6667,0.4086,82.5521,0.7432,63.2812,1.176,53.9062,1.15,63.0208,1.0983,72.3958,0.8799,82.0312,0.6984,91.9271,0.4728
55.3986,2.2866,93.2292,0.3864,69.5312,0.8807,92.1875,0.3822,81.7708,0.7386,60.6771,1.2122,51.8229,1.1608,68.2292,1.0171,72.3958,0.8956,82.0312,0.7198,92.4479,0.4494
55.7993,2.2838,92.7083,0.3847,70.0521,0.8797,91.9271,0.3745,82.2917,0.7169,63.2812,1.1876,53.6458,1.12,67.7083,1.0269,72.3958,0.8749,83.8542,0.6781,92.7083,0.4427
56.7308,2.2719,91.9271,0.395,69.7917,0.8533,91.9271,0.3762,83.3333,0.705,66.9271,1.1598,55.2083,1.0852,68.2292,0.9985,74.7396,0.8586,83.3333,0.6719,92.7083,0.4389
57.2516,2.2691,91.9271,0.3982,71.3542,0.8065,91.4062,0.3979,83.0729,0.6939,68.75,1.1127,55.4688,1.0732,70.5729,0.9705,76.5625,0.8158,82.5521,0.6749,92.7083,0.436
57.3918,2.2707,92.4479,0.3836,70.3125,0.8315,92.7083,0.3512,82.8125,0.696,68.4896,1.1267,55.4688,1.079,69.5312,0.9551,76.0417,0.8292,83.8542,0.6633,93.2292,0.4015
57.5321,2.2725,92.4479,0.3678,71.875,0.8182,92.1875,0.3639,83.3333,0.668,68.75,1.0958,55.4688,1.0816,72.6562,0.933,76.0417,0.8227,84.375,0.6359,93.2292,0.3985
58.5236,2.2622,92.9688,0.3571,72.6562,0.7981,92.7083,0.3573,83.3333,0.6805,71.0938,1.078,56.7708,1.053,71.3542,0.9068,78.6458,0.7839,83.3333,0.6586,92.9688,0.3918
58.6138,2.2631,92.7083,0.3566,73.4375,0.7719,92.1875,0.359,83.3333,0.6831,71.0938,1.0639,55.2083,1.0742,71.6146,0.888,78.9062,0.7734,83.5938,0.6467,92.9688,0.3723
59.1546,2.2562,92.9688,0.3516,72.6562,0.7867,92.4479,0.3568,83.5938,0.6611,72.9167,1.014,57.2917,1.0403,71.6146,0.9019,80.7292,0.7362,84.6354,0.6233,92.7083,0.3726
59.4351,2.2548,92.4479,0.3556,73.1771,0.7728,92.4479,0.3543,83.8542,0.6529,73.9583,1.0011,58.5938,1.0253,71.875,0.8866,80.4688,0.7354,84.8958,0.6172,93.2292,0.3644
59.7456,2.2486,92.7083,0.3394,72.3958,0.7727,92.7083,0.339,84.375,0.6464,74.2188,0.9833,60.1562,0.9974,72.6562,0.8815,80.7292,0.7207,84.8958,0.5954,93.2292,0.3537
60.3866,2.2442,93.2292,0.3267,73.9583,0.7643,91.9271,0.3447,85.1562,0.6248,72.9167,0.9972,62.5,0.9525,72.9167,0.8622,80.2083,0.7415,85.9375,0.6012,93.4896,0.348
60.7772,2.2408,92.4479,0.348,75.2604,0.7336,92.7083,0.334,84.8958,0.6212,75.5208,0.9632,63.2812,0.9472,73.6979,0.8424,82.0312,0.7144,85.6771,0.6022,92.9688,0.3542
60.9675,2.2439,92.1875,0.3419,76.5625,0.7274,92.1875,0.3433,84.6354,0.607,73.6979,0.9624,65.1042,0.9242,74.4792,0.8549,81.25,0.7202,86.1979,0.5713,93.4896,0.3403
61.1378,2.2415,92.7083,0.3362,75.5208,0.7261,92.1875,0.3292,84.6354,0.605,75.2604,0.9573,66.4062,0.9147,73.6979,0.8502,81.7708,0.6953,86.4583,0.5631,93.2292,0.35
61.869,2.2322,92.7083,0.3356,77.0833,0.7216,91.9271,0.3334,84.6354,0.6032,76.0417,0.9359,66.6667,0.9068,77.0833,0.8099,83.0729,0.6737,85.4167,0.5861,92.9688,0.3331
62.1995,2.2331,92.9688,0.3319,77.0833,0.7145,91.6667,0.3361,85.1562,0.5931,76.5625,0.9103,67.1875,0.8968,77.3438,0.7999,83.0729,0.6576,86.4583,0.5583,92.9688,0.3294
62.2496,2.2344,92.9688,0.3145,77.6042,0.692,92.4479,0.3179,85.1562,0.5847,77.0833,0.9001,64.8438,0.9155,78.125,0.7886,83.0729,0.6543,86.1979,0.5687,93.4896,0.3179
62.5501,2.2334,92.1875,0.3253,78.3854,0.6777,92.1875,0.3231,84.8958,0.5901,76.5625,0.9002,66.6667,0.8903,77.6042,0.7867,82.8125,0.654,86.4583,0.55,93.75,0.3162
62.6302,2.2396,91.9271,0.3229,77.8646,0.6884,92.1875,0.3212,86.1979,0.5604,77.3438,0.8735,67.4479,0.8724,77.0833,0.8019,83.3333,0.6524,87.5,0.536,93.4896,0.3223
62.5701,2.2374,93.2292,0.3133,78.6458,0.667,92.7083,0.3064,84.8958,0.5902,77.8646,0.8851,65.3646,0.9061,77.8646,0.7717,84.8958,0.6157,86.1979,0.5534,94.0104,0.3139
62.8205,2.2386,93.4896,0.3019,78.125,0.6684,92.4479,0.298,85.9375,0.5685,78.9062,0.8678,64.3229,0.8955,78.3854,0.7494,85.1562,0.6004,87.5,0.5337,94.0104,0.303
63.131,2.2343,93.2292,0.3136,79.4271,0.6445,92.4479,0.3053,84.8958,0.5865,80.2083,0.8382,66.4062,0.8899,80.4688,0.7187,85.4167,0.5995,86.1979,0.5459,94.0104,0.295
63.3413,2.2353,92.7083,0.3105,78.3854,0.6615,92.9688,0.2938,85.9375,0.5684,79.6875,0.8429,66.6667,0.891,79.1667,0.7268,86.7188,0.5752,86.9792,0.5389,93.4896,0.2932
63.7921,2.2349,93.4896,0.302,79.6875,0.654,92.7083,0.2953,85.9375,0.5383,80.2083,0.8173,67.9688,0.8612,79.4271,0.7325,86.1979,0.583,87.7604,0.5236,93.75,0.2958
63.9523,2.2307,93.75,0.3047,79.6875,0.6565,91.9271,0.3083,86.1979,0.5397,80.4688,0.8219,67.7083,0.8566,80.9896,0.7119,85.6771,0.5805,87.2396,0.5306,94.0104,0.2996
64.2628,2.2306,93.4896,0.2968,79.6875,0.6386,92.1875,0.2945,86.1979,0.5519,79.4271,0.8446,68.2292,0.8456,80.2083,0.7132,85.6771,0.5952,87.5,0.5117,94.7917,0.2821
64.1226,2.2286,93.4896,0.2937,79.4271,0.6379,92.1875,0.2966,86.1979,0.5454,80.7292,0.8158,68.75,0.8295,79.9479,0.7093,85.6771,0.5869,87.7604,0.5199,94.2708,0.2816
64.4932,2.2236,92.9688,0.3014,81.25,0.599,92.7083,0.2944,85.6771,0.5637,80.4688,0.8038,67.7083,0.8511,80.7292,0.6853,86.9792,0.5444,86.9792,0.5294,94.5312,0.2833
64.8237,2.2194,93.2292,0.2991,80.7292,0.6156,91.9271,0.3046,85.4167,0.5597,81.5104,0.7832,70.3125,0.8096,79.9479,0.7011,86.1979,0.5485,87.5,0.5039,94.2708,0.2827
65.004,2.2179,93.75,0.2836,80.2083,0.6243,92.4479,0.298,86.1979,0.5379,81.5104,0.7779,71.0938,0.7993,80.2083,0.6838,86.7188,0.5322,87.2396,0.5089,94.5312,0.2778
65.1142,2.2211,93.4896,0.281,80.4688,0.6229,92.7083,0.2841,85.4167,0.5491,81.25,0.7827,70.8333,0.7941,80.4688,0.6899,86.1979,0.5504,87.2396,0.5049,94.2708,0.2762
65.2845,2.2243,93.2292,0.2867,80.7292,0.6191,92.1875,0.2809,86.1979,0.5198,81.25,0.7812,72.1354,0.7874,80.2083,0.694,86.1979,0.5401,88.0208,0.4833,94.0104,0.2809
65.0541,2.2288,93.75,0.2723,81.25,0.5937,92.1875,0.287,86.4583,0.5227,81.25,0.7901,70.0521,0.8039,81.7708,0.6638,86.4583,0.5367,87.5,0.502,94.5312,0.2674
65.3245,2.2277,93.2292,0.2933,81.7708,0.577,92.1875,0.2926,86.7188,0.5193,81.7708,0.7655,71.875,0.7972,83.0729,0.6484,86.9792,0.5341,87.5,0.4959,94.2708,0.2722
65.5749,2.2254,93.4896,0.2895,81.5104,0.5686,92.1875,0.2889,86.7188,0.5226,82.0312,0.7718,71.6146,0.7973,82.5521,0.6352,87.2396,0.5225,88.0208,0.4863,94.2708,0.2758
65.4647,2.2255,93.4896,0.2886,82.8125,0.5634,92.7083,0.2747,86.4583,0.5239,82.2917,0.7522,71.3542,0.7967,82.8125,0.6265,87.7604,0.516,87.7604,0.4985,94.2708,0.2734
65.9054,2.2287,93.2292,0.2933,81.5104,0.5833,93.2292,0.2764,87.7604,0.5029,83.3333,0.715,72.9167,0.7611,82.0312,0.6574,88.0208,0.504,88.2812,0.4558,94.5312,0.2621
65.8954,2.2274,94.0104,0.2721,81.7708,0.5769,92.9688,0.2701,86.7188,0.5102,83.5938,0.7189,72.6562,0.7831,82.0312,0.6514,88.2812,0.4905,88.2812,0.4612,94.2708,0.2627
65.7352,2.231,93.4896,0.2773,82.5521,0.5686,92.7083,0.2686,87.2396,0.5079,83.0729,0.7342,71.3542,0.7934,83.3333,0.6284,88.2812,0.4971,87.7604,0.4833,94.5312,0.2552
65.8153,2.2296,94.0104,0.2681,82.5521,0.5661,92.4479,0.274,86.7188,0.5125,83.0729,0.7345,72.6562,0.7916,82.8125,0.6264,87.5,0.5003,88.2812,0.4757,95.0521,0.2464
66.1358,2.2271,94.0104,0.2743,83.3333,0.5458,92.9688,0.2693,86.7188,0.5061,83.5938,0.7188,73.1771,0.7725,82.8125,0.6125,88.8021,0.4689,87.7604,0.4821,94.5312,0.2548
65.9455,2.2251,93.4896,0.2807,84.6354,0.5306,92.1875,0.2787,86.1979,0.5204,83.3333,0.7212,73.4375,0.7618,84.1146,0.5958,88.0208,0.486,88.0208,0.4797,95.3125,0.2501
66.4764,2.2245,93.75,0.2694,82.8125,0.5726,92.7083,0.2786,87.2396,0.4958,83.8542,0.7035,74.4792,0.7301,83.5938,0.6199,87.7604,0.484,87.7604,0.4665,94.7917,0.2471
66.5264,2.2219,93.4896,0.2748,83.5938,0.5375,92.7083,0.2696,86.4583,0.5156,83.5938,0.7072,73.4375,0.7514,84.6354,0.5966,88.2812,0.4755,88.0208,0.4582,94.7917,0.2552
66.8269,2.2206,93.4896,0.2711,83.8542,0.5533,92.7083,0.2664,87.2396,0.4913,84.8958,0.6851,75.7812,0.7167,83.8542,0.6069,88.2812,0.4829,88.5417,0.4456,95.0521,0.2481
66.887,2.2202,93.2292,0.2751,83.3333,0.5577,92.4479,0.272,88.0208,0.4755,84.375,0.6733,75.2604,0.7352,83.8542,0.5992,89.5833,0.4514,88.5417,0.4517,95.0521,0.2465
67.0072,2.2175,93.4896,0.268,84.6354,0.5453,92.1875,0.2761,87.5,0.4932,84.8958,0.6719,76.0417,0.713,84.1146,0.5981,88.8021,0.468,88.5417,0.4538,94.7917,0.2465
67.0673,2.2132,94.0104,0.266,84.8958,0.5327,93.2292,0.2576,87.2396,0.4888,83.8542,0.6858,75.7812,0.7215,83.5938,0.6022,89.5833,0.4438,87.7604,0.4749,94.7917,0.2444
66.9371,2.2168,94.2708,0.2599,84.1146,0.5369,92.7083,0.2644,86.9792,0.4835,84.375,0.6837,74.7396,0.7351,83.8542,0.5995,89.8438,0.433,88.5417,0.4577,95.0521,0.2375
66.8069,2.2186,93.75,0.2657,85.1562,0.502,92.7083,0.2635,86.7188,0.4923,84.8958,0.6675,74.4792,0.7433,84.8958,0.5772,89.8438,0.437,87.7604,0.4636,95.0521,0.2379
66.8069,2.221,94.5312,0.2535,85.1562,0.5124,92.7083,0.2577,86.7188,0.4886,85.1562,0.6695,74.2188,0.7456,84.6354,0.5753,89.0625,0.4469,88.2812,0.4574,95.0521,0.2372
67.0873,2.2194,93.75,0.261,83.5938,0.546,92.7083,0.2589,87.7604,0.4766,85.6771,0.6579,75.0,0.7136,84.8958,0.5729,89.5833,0.4458,89.3229,0.4284,94.5312,0.2372
67.2776,2.2165,93.2292,0.2635,84.375,0.5322,92.4479,0.2608,86.9792,0.4827,85.9375,0.6489,76.0417,0.7108,84.1146,0.5773,89.5833,0.4407,88.5417,0.4411,94.7917,0.2352
67.4179,2.2154,94.0104,0.2631,84.375,0.5245,92.9688,0.2607,87.5,0.4705,84.8958,0.6551,76.0417,0.7033,84.6354,0.569,90.1042,0.4388,88.5417,0.4542,94.7917,0.2419
67.4579,2.2141,93.4896,0.2707,85.6771,0.5087,92.4479,0.2649,88.5417,0.4569,85.1562,0.6504,77.3438,0.6903,85.1562,0.5414,89.8438,0.4385,88.5417,0.4552,94.7917,0.2377
67.528,2.2137,93.4896,0.2679,86.1979,0.502,92.1875,0.2674,87.5,0.4864,84.6354,0.6633,76.5625,0.6845,85.6771,0.5451,89.5833,0.434,89.0625,0.444,94.5312,0.2366
67.5881,2.2137,94.0104,0.2528,86.1979,0.5071,92.9688,0.2595,87.5,0.4743,85.6771,0.643,76.3021,0.6926,84.375,0.5594,89.5833,0.439,88.8021,0.4379,94.5312,0.2364
67.6783,2.2143,94.0104,0.2539,85.4167,0.5194,93.2292,0.2445,88.0208,0.448,84.6354,0.6615,76.0417,0.6891,84.6354,0.5646,89.8438,0.4287,89.0625,0.4186,94.7917,0.2363
67.7985,2.2129,94.0104,0.2556,85.6771,0.507,92.7083,0.2597,88.0208,0.4595,85.1562,0.6535,77.6042,0.6783,84.1146,0.5545,89.3229,0.4405,89.3229,0.425,95.0521,0.2317
67.7484,2.2145,94.2708,0.2495,86.4583,0.5037,93.2292,0.2525,87.5,0.4636,85.4167,0.6416,76.8229,0.6844,84.8958,0.5442,90.1042,0.4293,88.5417,0.4445,94.7917,0.226
67.6182,2.2179,94.5312,0.2487,87.5,0.4686,92.4479,0.2573,88.0208,0.4613,86.1979,0.6243,76.5625,0.6967,85.1562,0.539,89.8438,0.4255,89.0625,0.4335,94.2708,0.233
67.7885,2.2189,93.75,0.2568,86.1979,0.5023,93.4896,0.2456,87.5,0.4723,85.4167,0.6202,76.8229,0.6801,84.8958,0.5327,89.3229,0.4304,89.5833,0.428,94.5312,0.2301
67.9387,2.2181,93.75,0.2527,85.6771,0.5191,93.2292,0.2441,88.5417,0.4546,85.9375,0.6127,78.6458,0.6576,84.8958,0.5527,89.5833,0.432,90.3646,0.3968,95.3125,0.2177
68.0789,2.2148,94.0104,0.2475,86.1979,0.5168,92.9688,0.2458,88.2812,0.4532,84.8958,0.6334,77.8646,0.6666,84.1146,0.5597,89.5833,0.4212,89.0625,0.4213,95.3125,0.2203
68.0689,2.2144,94.2708,0.245,86.9792,0.4964,93.4896,0.2411,88.2812,0.4524,84.8958,0.6428,77.6042,0.6605,84.8958,0.5414,90.1042,0.415,89.0625,0.4256,95.0521,0.2171
68.119,2.2149,94.0104,0.2509,86.9792,0.4775,93.4896,0.2466,88.0208,0.4604,85.1562,0.6369,78.125,0.6769,85.1562,0.527,90.3646,0.4099,89.5833,0.4275,95.0521,0.2238
68.2192,2.217,93.75,0.2533,86.9792,0.4743,92.4479,0.2553,87.7604,0.4486,85.1562,0.6195,78.3854,0.673,85.6771,0.511,90.3646,0.4064,89.5833,0.4251,94.7917,0.2226
68.2692,2.2153,93.75,0.253,86.7188,0.4863,93.4896,0.2457,88.2812,0.4562,85.4167,0.6043,78.125,0.6574,85.4167,0.5265,90.625,0.3981,89.8438,0.4212,94.7917,0.2209
